user,beer,rating
1499,781,4.2
814,781,4.6
686,781,4.2
1611,781,4.0
1817,781,4.2
2113,781,4.0
506,781,4.0
894,781,4.0
640,781,3.7
511,781,3.9
2037,781,4.2
485,781,3.7
1859,781,3.9
199,781,4.2
2048,781,4.2
388,781,3.9
707,781,4.2
1973,781,4.3
846,781,4.0
2210,781,4.3
1683,781,3.9
676,781,4.6
703,781,4.1
2211,781,4.0
1739,781,4.2
5957,781,4.2
1942,781,3.3
516,781,4.1
397,781,3.8
135,781,4.3
8472,781,4.7
120,781,4.3
122,781,4.2
1431,781,2.0
685,781,4.4
469,781,4.2
5582,781,4.4
561,781,3.7
556,781,4.2
1006,781,3.7
645,781,3.9
447,781,4.5
622,781,4.0
823,781,4.2
2311,781,5.0
175,781,4.4
412,781,4.1
468,781,4.4
548,781,4.1
3044,781,4.1
2200,781,4.2
238,781,4.1
1522,781,4.2
311,781,4.2
402,781,3.6
123,781,4.2
651,781,4.0
663,781,4.4
4008,781,4.0
3677,781,4.4
849,781,4.4
1821,781,4.2
2220,781,4.3
2179,781,4.3
2291,781,4.6
1617,781,4.3
658,781,4.7
2191,781,3.9
68,781,4.4
2227,781,3.8
6480,781,4.0
1887,781,4.1
512,781,3.9
4423,781,4.6
551,781,4.3
257,781,4.1
772,781,4.4
1472,781,4.1
834,781,4.4
1949,781,4.1
1865,781,4.4
4032,781,4.1
1088,781,4.3
8533,781,4.5
411,781,4.4
865,781,3.8
196,781,4.7
1722,781,4.3
6452,781,4.1
15552,781,4.4
1804,781,4.0
3048,781,4.0
1698,781,3.0
2192,781,4.0
2320,781,4.3
2226,781,3.6
3255,781,2.7
594,781,4.0
860,781,4.5
845,781,4.1
2055,781,4.1
828,781,4.1
14924,781,3.9
5181,781,4.0
28,781,4.3
642,781,4.3
608,781,4.5
630,781,4.9
637,781,3.8
2186,781,4.0
1793,781,3.9
7206,781,4.2
5296,781,4.3
2064,781,3.9
3687,781,4.5
2212,781,4.3
701,781,3.9
2004,781,3.8
636,781,4.3
643,781,4.4
229,781,4.3
1894,781,4.1
2309,781,4.3
58,781,4.2
927,781,4.0
579,781,4.0
2325,781,3.9
176,781,4.6
984,781,4.1
554,781,3.8
100,781,3.3
3688,781,4.1
740,781,4.3
795,781,4.4
1849,781,4.5
3711,781,4.6
3709,781,4.5
477,781,4.1
599,781,3.8
1511,781,4.0
2163,781,4.1
387,781,4.1
1558,781,3.4
4979,781,3.9
815,781,3.6
817,781,3.7
15553,781,5.0
2283,781,4.0
4020,781,4.1
399,781,4.3
7247,781,4.0
652,781,3.5
2218,781,4.3
734,781,4.3
891,781,3.8
746,781,3.3
1238,781,4.5
1056,781,4.6
914,781,4.6
6447,781,4.5
654,781,4.3
646,781,4.3
4002,781,4.0
582,781,4.2
3694,781,4.2
3697,781,4.1
3512,781,3.6
1990,781,3.5
691,781,4.5
378,781,3.9
396,781,4.2
4427,781,4.4
3458,781,4.0
956,781,4.2
30,781,4.1
3145,781,3.9
1813,781,4.1
2528,781,3.5
573,781,4.2
14,781,4.3
1393,781,4.3
634,781,4.2
2259,781,5.0
1565,781,4.0
667,781,4.2
668,781,4.1
3063,781,4.1
166,781,4.3
2205,781,4.2
623,781,4.2
753,781,4.1
3698,781,4.0
3178,781,4.5
2310,781,4.3
902,781,4.0
687,781,4.2
2261,781,4.3
601,781,4.2
2260,781,3.9
2138,781,4.0
992,781,4.2
912,781,3.8
3526,781,3.6
515,781,3.9
877,781,4.6
732,781,4.5
844,781,4.2
4025,781,4.3
5327,781,4.2
649,781,4.1
1577,781,4.6
365,781,4.0
2206,781,4.2
684,781,4.1
15554,781,5.0
249,781,4.2
706,781,4.3
215,781,3.6
743,781,4.0
438,781,4.2
1105,781,3.8
679,781,3.7
2078,781,4.3
372,781,4.4
2270,781,4.2
552,781,4.1
1071,781,4.3
7238,781,4.3
1392,781,4.3
689,781,4.1
932,781,4.5
194,781,4.3
62,781,4.2
2358,781,4.0
146,781,4.3
736,781,4.2
1260,781,4.1
997,781,3.8
1063,781,3.8
818,781,3.7
96,781,4.0
859,781,4.2
1031,781,4.0
790,781,4.0
172,781,4.2
6554,781,4.2
698,781,4.2
614,781,4.2
648,781,4.3
771,781,3.4
4052,781,4.4
612,781,4.0
6051,781,4.0
893,781,4.2
2263,781,4.2
4959,781,4.7
7249,781,3.2
2354,781,4.2
9434,781,4.1
2254,781,4.5
1310,781,4.2
876,781,3.7
290,781,4.2
169,781,4.0
721,781,3.9
6483,781,3.8
635,781,4.2
632,781,4.1
800,781,4.5
770,781,4.0
18,781,4.6
211,781,3.9
827,781,4.1
2143,781,4.1
666,781,4.4
782,781,4.1
759,781,3.9
192,781,4.2
4010,781,4.5
4451,781,4.0
553,781,3.8
2169,781,4.2
20,781,4.2
1035,781,4.0
3686,781,4.1
2328,781,4.0
1306,781,4.2
690,781,4.4
673,781,3.8
1855,781,4.3
1585,781,3.6
659,781,4.2
3741,781,4.3
1983,781,3.3
170,781,4.1
570,781,4.4
694,781,4.1
389,781,4.0
371,781,3.6
7257,781,4.3
39,781,3.5
888,781,4.0
925,781,4.0
655,781,4.4
555,781,3.9
5307,781,4.1
2284,781,4.6
143,781,4.3
15555,781,2.7
2612,781,4.4
3177,781,4.1
833,781,4.1
2005,781,4.2
906,781,3.8
3992,781,4.0
6099,781,4.0
931,781,4.1
1372,781,4.2
3583,781,4.1
15556,781,3.7
3026,781,3.9
709,781,4.2
3067,781,3.1
2370,781,4.4
11022,781,4.2
3126,781,4.4
3959,781,4.3
125,781,3.8
423,781,4.1
3319,781,4.7
1116,781,4.0
163,781,4.0
716,781,4.4
3069,781,4.2
755,781,3.8
2330,781,4.3
662,781,4.1
9505,781,4.3
6168,781,4.5
1604,781,4.4
2392,781,4.0
6396,781,4.1
764,781,4.0
8627,781,4.3
5183,781,4.5
3312,781,4.2
723,781,4.3
609,781,4.4
10908,781,4.4
150,781,4.0
413,781,4.1
3715,781,4.2
1326,781,4.0
180,781,4.1
7276,781,4.1
2296,781,3.7
2108,781,4.2
719,781,3.7
854,781,4.4
9468,781,4.2
3590,781,4.5
728,781,4.1
756,781,3.5
84,781,4.2
890,781,4.1
417,781,3.9
2461,781,4.2
1640,781,3.7
4969,781,4.4
241,781,3.8
2149,781,4.3
7901,781,3.9
879,781,4.4
8281,781,3.7
2341,781,4.3
6550,781,4.1
193,781,3.9
908,781,4.2
2386,781,4.4
729,781,3.9
52,781,4.2
1068,781,3.8
697,781,4.3
763,781,4.2
21,781,4.2
792,781,4.1
682,781,4.2
1000,781,4.5
2159,781,4.3
6104,781,3.8
704,781,4.0
958,781,4.3
475,781,4.2
2473,781,4.2
95,781,4.7
1087,781,4.0
710,781,3.9
700,781,4.0
2171,781,4.5
1439,781,3.9
5175,781,4.4
181,781,4.3
6120,781,4.0
1508,781,3.6
2305,781,4.2
3734,781,3.8
3152,781,4.0
990,781,4.0
779,781,4.3
2362,781,4.2
167,781,4.4
733,781,4.0
1009,781,4.0
2281,781,4.2
4055,781,4.2
641,781,4.2
1591,781,4.4
4434,781,4.3
1358,781,4.3
132,781,4.7
4614,781,4.3
2565,781,4.2
794,781,3.8
2355,781,4.5
913,781,4.3
498,781,4.5
2359,781,4.2
745,781,4.3
195,781,3.7
3728,781,4.3
4438,781,3.6
243,781,4.3
99,781,4.3
3721,781,4.4
5894,781,4.5
518,781,3.9
768,781,3.5
767,781,3.6
55,781,4.7
178,781,4.1
3722,781,3.5
2412,781,4.3
3710,781,4.2
220,781,4.5
681,781,4.4
145,781,4.5
279,781,3.8
3719,781,4.2
807,781,3.8
4439,781,3.7
2490,781,3.3
937,781,4.6
3315,781,4.3
2430,781,3.9
793,781,4.2
6089,781,3.8
1226,781,4.3
741,781,4.0
674,781,3.8
2873,781,4.0
1477,781,4.4
2006,781,3.5
2331,781,4.2
695,781,3.9
809,781,4.2
6113,781,3.3
810,781,4.2
1993,781,4.0
138,781,4.2
567,781,4.1
1245,781,4.2
1575,781,3.6
9250,781,4.4
432,781,3.2
6157,781,3.8
130,781,4.1
712,781,3.8
1652,781,4.2
3307,781,3.3
806,781,4.0
155,781,4.1
3309,781,4.2
1443,781,4.3
7318,781,4.2
6147,781,4.1
2764,781,4.1
377,781,4.1
742,781,3.6
3743,781,4.0
5992,781,4.2
798,781,3.9
2403,781,4.3
137,781,4.2
15557,781,4.2
4956,781,4.0
15388,781,4.0
5229,781,3.3
886,781,3.6
408,781,3.7
1716,781,3.4
3082,781,4.4
15558,781,4.2
839,781,4.0
619,781,4.2
203,781,4.7
750,781,3.9
1051,781,4.5
1802,781,3.8
693,781,4.0
453,781,4.3
661,781,4.1
5192,781,4.3
1308,781,4.2
904,781,4.0
783,781,3.9
786,781,4.2
88,781,4.7
9486,781,3.8
1868,781,3.6
699,781,4.2
1062,781,3.9
121,781,4.1
124,781,3.8
970,781,3.9
2443,781,4.0
775,781,4.1
4069,781,4.3
5182,781,3.8
101,781,4.0
840,781,4.1
5196,781,4.1
922,781,4.1
777,781,4.2
942,781,3.9
2298,781,4.2
837,781,3.1
3363,781,4.4
748,781,3.9
9846,781,4.0
2339,781,4.3
852,781,3.9
2011,781,4.3
1309,781,4.5
185,781,4.0
901,781,3.9
568,781,4.0
1227,781,4.0
4690,781,4.2
207,781,4.0
816,781,4.0
1026,781,4.2
796,781,4.5
8767,781,4.3
2352,781,3.9
797,781,4.2
235,781,4.0
33,781,3.9
1938,781,3.6
5038,781,4.4
2474,781,4.1
15559,781,4.4
5575,781,4.0
812,781,3.9
161,781,4.0
1416,781,2.8
4535,781,4.3
2470,781,4.3
331,781,4.0
2384,781,4.4
4567,781,4.0
29,781,4.9
424,781,4.1
328,781,3.5
2440,781,3.9
787,781,3.9
94,781,4.2
188,781,4.1
3750,781,4.1
950,781,4.4
595,781,3.8
5166,781,3.7
2483,781,4.1
985,781,4.7
490,781,3.9
2447,781,3.9
1095,781,4.3
804,781,4.0
838,781,4.0
236,781,4.1
2482,781,4.3
536,781,3.8
969,781,3.5
544,781,4.2
896,781,4.4
9251,781,4.0
126,781,4.1
3306,781,4.0
2378,781,4.3
832,781,4.0
867,781,3.7
4696,781,4.5
4053,781,4.4
6516,781,5.0
611,781,4.3
1633,781,3.9
3431,781,4.2
3542,781,4.0
430,781,4.3
2408,781,4.2
231,781,3.8
2472,781,3.8
3764,781,3.8
41,781,4.0
342,781,4.3
895,781,3.7
791,781,3.4
789,781,4.4
670,781,4.2
3074,781,4.2
182,781,3.9
934,781,4.3
744,781,3.9
955,781,4.1
3330,781,4.0
973,781,4.2
12731,781,3.5
2551,781,4.2
851,781,4.0
2484,781,4.0
57,781,4.0
15560,781,5.0
184,781,4.0
3776,781,4.1
653,781,4.4
335,781,4.1
951,781,4.6
6107,781,3.8
933,781,4.3
917,781,4.0
305,781,2.8
4503,781,3.4
627,781,4.3
191,781,4.1
284,781,4.2
1036,781,3.8
374,781,3.6
871,781,4.3
9365,781,3.8
3313,781,4.0
339,781,4.1
880,781,4.2
830,781,4.3
1200,781,4.1
2387,781,4.3
5128,781,4.4
3474,781,4.2
3144,781,4.4
416,781,4.1
5198,781,4.4
8,781,4.4
2495,781,4.4
3142,781,4.2
9,781,4.3
1017,781,4.1
1115,781,4.5
957,781,4.2
3473,781,4.2
2117,781,4.4
1436,781,4.1
848,781,3.8
2375,781,4.0
9454,781,4.1
5203,781,4.1
5354,781,4.1
282,781,3.8
924,781,4.2
6487,781,4.2
7283,781,4.3
3773,781,3.9
9754,781,4.1
1150,781,4.0
5207,781,3.9
1041,781,3.7
343,781,3.7
923,781,4.0
111,781,4.7
329,781,4.1
911,781,4.0
918,781,4.2
2947,781,4.3
3428,781,4.2
1084,781,3.9
3345,781,4.1
5236,781,4.3
418,781,4.2
3779,781,4.0
381,781,4.1
3156,781,3.8
952,781,4.2
64,781,3.8
2596,781,4.1
59,781,4.2
316,781,4.1
855,781,4.1
2457,781,4.3
218,781,3.8
943,781,4.1
7943,781,4.5
1098,781,3.7
3150,781,3.8
1049,781,4.2
977,781,4.1
2347,781,4.1
866,781,4.0
926,781,4.2
5214,781,3.8
991,781,4.4
726,781,3.8
457,781,3.6
1103,781,4.1
272,781,4.2
187,781,4.2
15561,781,4.7
972,781,4.2
1064,781,3.7
10606,781,4.5
1307,781,4.3
975,781,3.7
2848,781,4.0
1432,781,4.1
778,781,3.9
982,781,4.0
2371,781,3.6
971,781,4.3
1313,781,4.3
431,781,3.9
966,781,4.1
56,781,3.9
1007,781,3.8
350,781,4.0
976,781,3.8
165,781,3.9
15562,781,4.1
179,781,4.3
4572,781,3.9
385,781,4.0
1020,781,4.0
3790,781,3.6
3735,781,4.3
2606,781,3.5
425,781,4.1
898,781,3.7
1008,781,4.1
919,781,4.0
147,781,4.1
980,781,4.2
1429,781,4.2
981,781,3.3
1096,781,3.5
450,781,4.3
1256,781,4.1
2448,781,3.7
294,781,3.8
3777,781,4.1
2992,781,4.0
1033,781,3.9
2564,781,3.9
7079,781,4.1
2459,781,3.9
321,781,4.0
15563,781,3.7
5672,781,4.3
75,781,3.7
15564,781,4.5
2523,781,4.6
5174,781,4.2
939,781,3.9
1091,781,4.5
1323,781,4.4
164,781,3.8
2563,781,3.7
6232,781,4.3
1038,781,4.5
1110,781,3.7
1146,781,4.4
4783,781,4.4
3122,781,4.0
995,781,3.9
3146,781,4.2
963,781,4.1
1364,781,4.2
278,781,4.6
3805,781,3.9
15565,781,5.0
5032,781,4.0
3784,781,4.0
4239,781,4.1
824,781,4.1
274,781,4.2
1423,781,4.1
3797,781,4.4
4760,781,4.5
2453,781,3.7
1173,781,3.8
15286,781,4.1
3362,781,3.9
4746,781,4.2
1046,781,4.0
1274,781,3.4
2,781,3.9
2974,781,4.0
994,781,4.1
6230,781,4.4
1164,781,4.3
227,781,3.7
1138,781,4.0
1073,781,4.1
1032,781,3.8
3170,781,4.3
868,781,4.2
37,781,4.1
4779,781,3.2
8829,781,4.3
2512,781,4.2
1196,781,4.2
803,781,3.5
974,781,4.3
4738,781,5.0
6228,781,4.2
466,781,4.3
357,781,4.0
3795,781,4.1
6663,781,4.7
4739,781,4.2
333,781,4.3
711,781,4.1
9562,781,4.2
1433,781,4.0
4828,781,4.4
449,781,3.9
5363,781,4.2
1069,781,4.1
4714,781,4.0
295,781,3.4
3370,781,4.0
1318,781,4.8
1300,781,4.0
1124,781,4.1
1301,781,4.2
1445,781,4.3
1053,781,4.5
2745,781,3.7
2615,781,4.5
2720,781,3.8
1171,781,4.3
2265,781,3.5
237,781,3.7
3173,781,4.5
3240,781,4.0
3812,781,4.1
248,781,4.0
2600,781,4.0
3154,781,4.5
2587,781,4.0
2397,781,4.0
3807,781,4.5
2272,781,4.0
264,781,4.3
232,781,3.4
3606,781,4.1
10227,781,4.6
2603,781,4.6
71,781,4.3
1123,781,3.7
2660,781,4.3
437,781,4.2
1094,781,3.5
11637,781,4.5
2945,781,3.7
4577,781,4.5
5455,781,4.0
440,781,4.3
4762,781,3.7
327,781,3.5
15566,781,4.8
1083,781,4.6
1174,781,3.9
324,781,3.9
3190,781,4.2
672,781,4.0
996,781,4.1
221,781,4.1
8880,781,4.3
383,781,4.0
4221,781,4.3
1089,781,4.3
1025,781,3.9
78,781,4.0
445,781,4.0
280,781,4.0
2700,781,4.2
307,781,4.1
1186,781,4.3
941,781,4.0
1444,781,4.3
1264,781,4.3
6666,781,3.8
15567,781,5.0
47,781,4.1
1135,781,3.8
3213,781,4.2
4763,781,3.8
5401,781,4.1
1596,781,4.0
275,781,4.3
1321,781,3.9
281,781,4.0
323,781,4.1
1102,781,4.0
3424,781,4.3
152,781,3.7
3281,781,4.1
463,781,3.7
1101,781,4.4
1331,781,4.6
367,781,4.2
38,781,4.1
1462,781,3.6
3210,781,4.7
961,781,3.8
15568,781,4.5
5251,781,4.3
312,781,3.9
1458,781,3.9
3243,781,4.0
11291,781,4.4
6359,781,3.9
11822,781,4.3
1183,781,4.4
1029,781,4.7
15569,781,4.2
454,781,3.7
5247,781,3.5
9565,781,4.4
3109,781,4.3
2297,781,3.9
407,781,3.9
297,781,4.7
2650,781,3.8
1100,781,3.8
2629,781,3.8
2609,781,3.9
14506,781,4.5
255,781,4.3
1355,781,4.1
4100,781,4.1
258,781,3.3
1030,781,4.4
4316,781,4.1
2713,781,4.0
11303,781,4.1
131,781,4.0
2380,781,4.0
6246,781,3.7
375,781,4.0
1178,781,4.0
8041,781,3.7
1252,781,4.2
3334,781,4.4
2628,781,3.8
154,781,4.0
15570,781,3.7
9573,781,4.3
3450,781,3.7
79,781,4.0
80,781,4.0
1457,781,3.8
1072,781,2.7
308,781,4.0
348,781,3.7
2678,781,3.9
382,781,4.1
326,781,3.9
0,781,3.9
433,781,4.1
1169,781,4.0
1209,781,4.1
4130,781,4.1
318,781,4.2
153,781,4.1
428,781,3.9
2651,781,4.2
2787,781,4.1
1884,781,3.9
1190,781,3.7
11826,781,4.6
112,781,3.9
422,781,3.9
4792,781,4.1
4791,781,4.2
448,781,3.7
260,781,3.0
139,781,3.8
2771,781,4.0
3765,781,4.1
11586,781,4.6
128,781,3.8
1234,781,3.8
1204,781,3.6
15571,781,4.5
1277,781,3.4
3434,781,3.7
2844,781,4.1
9791,781,4.1
3233,781,4.3
1197,781,4.5
10075,781,4.2
1142,781,3.6
874,781,4.2
107,781,3.6
1,781,3.9
369,781,4.2
7452,781,4.5
1134,781,4.2
4582,781,3.6
1191,781,4.1
8104,781,3.9
4756,781,4.0
2708,781,2.8
929,781,3.8
441,781,3.8
2597,781,4.4
1153,781,4.1
2817,781,3.8
15572,781,3.7
301,781,4.2
15420,781,4.5
15573,781,4.4
3300,781,4.2
319,781,4.1
1160,781,3.8
34,781,4.0
3355,781,3.8
1285,781,4.2
1125,781,3.5
110,781,4.4
4721,781,4.2
277,781,3.5
1278,781,4.0
3860,781,3.4
1339,781,4.0
1074,781,4.3
1144,781,4.2
9600,781,4.2
271,781,4.1
5003,781,4.0
2758,781,3.9
345,781,3.7
265,781,4.4
49,781,4.1
247,781,4.2
4720,781,4.0
15574,781,5.0
5429,781,3.6
9784,781,4.7
2049,781,3.8
336,781,3.8
5046,781,4.0
119,781,4.3
4808,781,3.8
3407,781,4.1
5092,781,4.0
366,781,4.0
15575,781,5.0
4146,781,4.8
455,781,4.6
261,781,4.0
3375,781,3.9
3121,781,4.4
313,781,4.1
8108,781,3.8
1471,781,4.1
1065,781,4.5
739,781,4.2
11328,781,4.6
10749,781,3.8
262,781,4.1
446,781,4.0
458,781,5.0
15576,781,4.7
3864,781,4.2
15577,781,4.5
2738,781,4.1
842,781,4.1
1149,781,3.9
296,781,4.0
946,781,3.8
464,781,4.5
15578,781,4.1
273,781,4.0
15579,781,4.0
1250,781,4.4
3220,781,4.0
1259,781,4.2
3863,781,4.2
1465,781,4.5
4816,781,4.6
2652,781,4.1
1231,781,4.1
4806,781,4.7
5523,781,4.0
51,781,4.2
1187,781,3.5
7564,781,4.3
65,781,4.0
1005,781,4.4
10751,781,3.6
4856,781,4.1
4789,781,4.3
3371,781,3.8
70,781,3.6
283,781,3.9
9709,781,3.8
15580,781,3.6
15581,781,3.8
1290,781,4.5
9588,781,4.1
9143,781,4.0
2823,781,3.9
7496,781,3.0
1239,781,4.6
15582,781,4.4
5484,781,3.8
3386,781,4.6
11626,781,4.4
1194,781,4.2
1267,781,4.3
998,781,3.8
1079,781,4.3
15583,781,4.1
2789,781,4.3
109,781,4.2
4347,781,4.2
15584,781,4.1
2964,781,3.8
22,781,4.2
442,781,3.3
1350,781,4.0
3237,781,4.1
9794,781,4.3
1268,781,4.1
2767,781,4.2
4,781,4.0
1241,781,4.0
4557,781,4.0
11957,781,4.3
116,781,4.1
4824,781,3.5
9634,781,4.6
4773,781,4.2
3825,781,4.2
254,781,3.7
1044,781,3.2
2775,781,4.5
9696,781,4.2
5712,781,3.6
2803,781,3.8
3231,781,4.2
3228,781,4.1
1176,781,4.5
5109,781,4.1
1284,781,4.1
6669,781,4.0
5129,781,4.4
151,781,4.5
5494,781,4.0
434,781,4.0
4150,781,4.0
3855,781,3.8
2858,781,4.3
3823,781,4.2
1270,781,4.2
5635,781,4.4
6362,781,4.3
3221,781,4.2
2750,781,3.7
36,781,3.8
1255,781,4.1
11359,781,4.0
15585,781,4.0
15586,781,4.3
1246,781,3.8
2769,781,3.9
1199,781,4.2
362,781,4.1
5717,781,4.1
2730,781,3.8
2904,781,4.0
351,781,4.1
1283,781,4.1
15587,781,4.6
3609,781,4.2
1228,781,4.1
11378,781,3.8
340,781,3.8
1184,781,4.3
1058,781,4.1
1240,781,3.7
2888,781,4.0
11986,781,4.6
14533,781,3.8
11688,781,4.0
4766,781,3.3
4164,781,4.1
380,781,4.1
363,781,4.4
1266,781,4.5
2736,781,4.2
370,781,3.6
10255,781,3.5
9688,781,4.0
9721,781,4.5
1185,781,4.2
11094,781,4.3
2437,781,3.9
5715,781,4.2
4872,781,2.9
14768,781,4.1
10276,781,3.3
11357,781,4.0
4520,781,4.0
113,781,4.2
114,781,3.9
159,781,4.0
9199,781,4.4
2912,781,4.1
11403,781,3.8
3886,781,3.8
647,781,4.2
1092,781,3.4
5493,781,2.7
9694,781,2.7
11410,781,4.2
4868,781,4.3
13130,781,4.5
9717,781,4.3
12961,781,3.6
4378,781,4.0
3415,781,3.8
3416,781,4.0
1182,781,3.9
4635,781,4.3
14523,781,3.8
5469,781,3.7
10657,781,4.3
1269,781,3.6
108,781,4.1
1247,781,3.9
9716,781,4.1
9590,781,4.5
200,780,4.2
1591,780,3.2
1517,780,4.5
1410,780,3.9
473,780,4.4
2995,780,4.3
8147,780,4.5
538,780,4.4
1659,780,4.3
1611,780,4.2
3621,780,4.7
1623,780,4.6
515,780,4.0
715,780,4.1
3913,780,4.4
2317,780,4.2
865,780,4.1
213,780,4.6
19,780,4.1
89,780,4.4
100,780,3.4
1495,780,4.0
1399,780,4.5
201,780,4.3
1633,780,3.8
1129,780,4.2
1567,780,4.2
669,780,3.9
1385,780,4.3
1395,780,4.0
245,780,4.6
1502,780,4.4
299,780,4.2
1006,780,4.1
596,780,4.3
1718,780,3.8
256,780,4.3
1605,780,4.2
680,780,3.9
15045,780,4.5
1677,780,4.2
10383,780,4.6
1620,780,4.4
1746,780,4.0
1612,780,4.6
1585,780,4.6
826,780,4.6
479,780,4.0
3025,780,4.4
1843,780,4.2
257,780,4.0
1693,780,3.6
1499,780,3.8
3922,780,4.1
847,780,4.4
1684,780,4.2
1781,780,4.2
1493,780,3.9
1667,780,4.4
14924,780,4.3
1766,780,4.5
1656,780,3.7
1894,780,3.8
1446,780,4.0
158,780,4.2
1609,780,4.4
716,780,4.2
8332,780,4.2
96,780,4.3
414,780,4.3
242,780,4.0
2203,780,4.1
492,780,4.3
493,780,3.7
1744,780,4.7
3008,780,4.3
1751,780,4.2
1631,780,4.4
66,780,4.3
2016,780,4.4
619,780,4.1
1759,780,4.2
1683,780,4.1
500,780,4.2
913,780,3.7
3016,780,4.3
1777,780,4.2
1756,780,4.2
1579,780,4.5
1522,780,4.3
1603,780,4.0
1722,780,4.2
989,780,4.0
1593,780,3.8
1786,780,4.4
845,780,4.3
1732,780,4.0
1867,780,3.9
1714,780,4.3
3696,780,4.1
1549,780,3.9
600,780,4.5
10393,780,4.5
1715,780,4.0
1566,780,4.1
590,780,4.0
85,780,4.3
523,780,4.2
1698,780,4.6
483,780,4.3
190,780,4.2
1492,780,4.2
1795,780,4.0
625,780,4.3
1742,780,4.3
1372,780,4.3
1640,780,4.3
186,780,4.4
548,780,4.5
1762,780,4.2
560,780,4.2
1831,780,4.3
1704,780,5.0
755,780,3.9
1699,780,3.9
1070,780,3.9
521,780,4.2
945,780,4.3
3616,780,4.3
31,780,4.1
2159,780,4.1
1657,780,4.3
1760,780,4.3
3945,780,4.1
156,780,4.5
115,780,4.3
328,780,3.4
68,780,4.3
11905,780,4.9
1488,780,4.2
1540,780,4.3
15588,780,5.0
1825,780,4.3
1793,780,3.7
894,780,4.2
1807,780,4.2
589,780,3.9
1773,780,4.2
2994,780,4.3
1800,780,4.0
1847,780,4.0
1697,780,3.8
1850,780,4.3
558,780,4.2
547,780,4.3
678,780,3.1
983,780,4.2
1509,780,4.5
1687,780,4.0
15589,780,5.0
149,780,4.3
703,780,4.3
731,780,4.0
1695,780,4.1
1555,780,4.0
3128,780,4.2
15590,780,4.9
1738,780,4.9
1765,780,3.1
527,780,4.6
1897,780,3.2
1804,780,4.0
1747,780,4.1
1606,780,4.5
1817,780,4.7
86,780,3.9
401,780,5.0
481,780,4.2
1780,780,4.6
846,780,4.0
1652,780,4.1
1822,780,4.2
1666,780,4.1
1904,780,4.2
6753,780,4.8
1641,780,4.1
1851,780,3.9
2387,780,4.3
1884,780,4.3
204,780,4.4
76,780,4.5
2067,780,3.9
1745,780,4.2
1879,780,4.3
1874,780,4.1
1400,780,4.3
650,780,3.8
189,780,4.5
1583,780,4.7
3033,780,4.3
1938,780,4.3
13460,780,4.2
1891,780,4.4
489,780,4.1
2820,780,4.4
513,780,4.0
1813,780,4.2
475,780,4.4
940,780,3.9
1882,780,4.4
785,780,4.0
225,780,4.8
1513,780,3.4
2179,780,3.9
1771,780,3.7
825,780,4.1
406,780,4.0
1649,780,3.9
1865,780,4.1
1784,780,3.7
1821,780,4.4
1972,780,3.4
63,780,4.1
1971,780,3.9
3318,780,4.4
809,780,4.3
2085,780,4.0
2082,780,3.5
23,780,3.9
1794,780,4.2
1950,780,3.7
1895,780,4.1
1378,780,4.7
487,780,4.5
1876,780,4.6
1862,780,3.1
526,780,3.9
1636,780,4.2
1789,780,5.0
1829,780,4.2
1934,780,4.3
1883,780,4.4
2104,780,4.9
532,780,2.6
605,780,3.9
814,780,4.2
574,780,4.4
533,780,4.2
391,780,4.1
1911,780,4.5
1805,780,4.2
472,780,4.4
83,780,4.2
556,780,4.4
3329,780,3.8
1812,780,4.0
1402,780,4.0
510,780,4.4
1586,780,4.5
202,780,4.1
536,780,4.2
15591,780,4.9
2032,780,3.7
1674,780,3.8
1626,780,4.3
1930,780,4.3
6972,780,4.2
1942,780,4.3
1386,780,3.7
1835,780,4.1
5560,780,4.3
3026,780,4.1
1999,780,4.4
518,780,3.7
1816,780,3.2
7827,780,3.6
1980,780,4.2
1956,780,4.3
647,780,4.6
1943,780,4.6
795,780,3.7
672,780,4.2
3015,780,4.5
550,780,4.4
1939,780,3.9
3032,780,4.3
5895,780,4.7
1387,780,4.4
3252,780,4.2
491,780,4.4
938,780,3.7
3011,780,4.5
557,780,4.6
3010,780,4.2
1933,780,4.2
15592,780,4.2
2052,780,4.0
530,780,3.8
3023,780,4.2
1908,780,4.4
683,780,4.5
1976,780,4.7
398,780,3.9
1973,780,3.9
1929,780,4.0
1716,780,4.0
1953,780,4.5
498,780,4.5
3035,780,4.1
1729,780,4.4
379,780,3.7
1949,780,4.2
638,780,4.5
1755,780,3.8
488,780,4.1
691,780,3.8
1937,780,4.3
754,780,4.5
675,780,4.3
822,780,4.3
602,780,4.0
506,780,4.3
2986,780,4.2
541,780,3.9
511,780,4.7
482,780,4.2
1967,780,4.3
1914,780,3.5
1655,780,4.0
702,780,3.7
3960,780,4.2
537,780,4.5
517,780,3.8
15593,780,4.6
2051,780,3.9
1955,780,3.4
1944,780,4.0
444,780,4.1
1993,780,3.9
135,780,4.0
2027,780,4.8
1598,780,4.1
622,780,4.0
405,780,4.0
1494,780,4.2
512,780,3.7
584,780,4.9
581,780,4.3
2225,780,4.6
3973,780,4.7
397,780,4.1
1970,780,4.2
1935,780,4.0
2296,780,4.0
478,780,4.5
872,780,3.9
388,780,4.1
6478,780,4.2
2015,780,4.0
1998,780,4.4
3578,780,4.3
1984,780,4.1
476,780,3.9
3054,780,4.4
6884,780,4.2
5867,780,4.3
2109,780,4.2
